ukprn,name,application_type,start_date,status,rating,inspection_date,company_number,address,turnover,net_profit,operating_profit,financial_year,company_status,incorporation_date,latest_accounts,persons_with_significant_control
10061865,CONSALIA LIMITED,Main provider,16/10/2019,,Outstanding,13 February 2024,,"The Glasshouse, 5a Hampton Road, Hampton Hill, Hampton, TW12 1JN",,,,,,,,[]
10062042,FIRST INTUITION BRISTOL LIMITED,Main provider,13/03/2017,,Good,12 July 2022,,"6Th Floor, Citypoint, Temple Gate, Bristol, BS1 6PL",,,,,,,,[]
10055883,CLIFFORD COLLEGE LTD T/A Clifford College,Main provider,17/05/2017,,,,,,,,,,,,,[]
10056738,FIRST INTUITION LIMITED,Main provider,13/03/2017,,Outstanding,7 December 2021,,"160 Drummond Street, London, NW1 2PL",,,,,,,,[]
10058111,FUEL LEARNING LIMITED,Main provider,13/03/2017,,Good,24 September 2019,,"Villiers Court, Copse Drive, Meriden, Coventry, CV5 9RN",,,,,,,,[]
10055749,WISER ACADEMY LIMITED T/A Wiser Academy,Main provider,17/05/2017,,,,,,,,,,,,,[]
10055777,HTFT PARTNERSHIP LIMITED,Main provider,17/05/2017,,Good,5 October 2021,,"1st Floor, 12 The Pavilions, Cranmore Drive, Shirley, SOLIHULL, B90 4SB",,,,,,,,[]
10056050,FIRST INTUITION LEEDS LIMITED,Main provider,30/01/2018,,Good,6 June 2023,,"4th Floor, Aquis House, 12 Greek Street, Leeds, LS1 5RU",,,,,,,,[]
10055054,COMPLETE LEAN SOLUTIONS LIMITED,Main provider,13/03/2017,,Good,17 August 2021,,"Windsor House, Cornwall Road, HARROGATE, HG1 2PW",,,,,,,,[]
10052863,FE BUSINESS LIMITED,Main provider,02/06/2017,,Good,11 June 2024,,"Gadd House, Arcadia Avenue, London, N3 2JU",,,,,,,,[]
10048380,GINGER NUT MEDIA LIMITED T/A Ginger Nut Training,Main provider,13/03/2017,,,,,,,,,,,,,[]
10052638,EDUCATION AND SKILLS TRAINING & DEVELOPMENT LIMITED T/A Education and Skills,Main provider,13/03/2017,,,,,,,,,,,,,[]
10054819,CREATIVE SPORT & LEISURE LTD,Main provider,13/03/2017,,Good,28 September 2021,,"Vantage House, 6-7 Claydons Lane, Rayleigh, SS6 7UP",,,,,,,,[]
10052473,TENDEAN LIMITED T/A Tendean,Main provider,13/03/2017,,,,,,,,,,,,,[]
10052437,THE EDUCATION AND SKILLS PARTNERSHIP LTD,Main provider,13/03/2017,,Good,7 February 2023,,"Williamson House, Wotton Road, Ashford, TN23 6LW",,,,,,,,[]
10046672,JAG TRAINING LIMITED T/A JAG Training,Main provider,13/03/2017,,,,,,,,,,,,,[]
10046677,SPORTING FUTURES TRAINING (UK) LTD T/A Sporting Futures Training,Main provider,13/03/2017,,,,,,,,,,,,,[]
10046149,DAVIES LEARNING SOLUTIONS LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10046850,BLUE SKY ASSESSING & CONSULTANCY LTD,Main provider,30/01/2018,,Good,28 September 2022,,"Blue Sky Assessing & Consultancy Ltd, Unit B1, Framlingham Road, Woodbridge, IP13 7SR",,,,,,,,[]
10044607,BOOM TRAINING LIMITED T/A Boom Training,Main provider,17/05/2017,,,,,,,,,,,,,[]
10044457,I & F LIMITED,Main provider,13/03/2017,,Good,22 August 2023,,"Unit 6, Cable Court, Pitman Way, Preston, PR2 9YW",,,,,,,,[]
10040334,SYSTEM PEOPLE LIMITED T/A SP Training and System People,Main provider,13/03/2017,,,,,,,,,,,,,[]
10044025,FLOORSKILLS LIMITED,Main provider,17/08/2020,,Requires Improvement,19 September 2023,,"Unit 2, Lyndons Farm Poolhead Lane, Earlswood, Solihull, B94 5ES",,,,,,,,[]
10044419,PROFESSIONAL DEVELOPMENT AND TRAINING LTD,Main provider,23/10/2019,,Good,4 October 2022,,"14 Enterprise Way, Enterprise Business Park, Peterborough, PE7 3WY",,,,,,,,[]
10042003,FIRST INTUITION CHELMSFORD LIMITED,Main provider,13/03/2017,,Outstanding,11 October 2021,,"Halford House, 2 Coval Lane, Chelmsford, CM1 1TD",,,,,,,,[]
10040775,NOWSKILLS LIMITED,Main provider,13/03/2017,,Good,22 June 2021,,"1st Floor, Churchgate House, 12-34 Churchgate, Bolton, Greater Manchester, BL1 1HL",,,,,,,,[]
10039956,THE UNIVERSITY OF LAW LIMITED T/A The University of Law,Main provider,17/05/2017,,,,,,,,,,,,,[]
10041891,EMA TRAINING LIMITED,Main provider,17/05/2017,,Good,18 July 2022,,"Progress House, 4 Siddals Road, Derby, DE7 6DX",,,,,,,,[]
10037751,CONSTRUCTION AND PLANT ASSESSMENTS LTD T/A Construction and Plant Assessments,Main provider,17/05/2017,,,,,,,,,,,,,[]
10037723,EXCEL TRAINING LIMITED T/A Excel Training,Main provider,13/03/2017,,,,,,,,,,,,,[]
10038183,INSPIRE MIDDLESEX COLLEGE LTD,Main provider,13/03/2017,,Requires Improvement,7 March 2023,,"Suites 4 & 5, 2 Bath Road, HOUNSLOW, Middlesex, TW3 3HJ",,,,,,,,[]
10037289,WORKPAYS LIMITED T/A Workpays,Main provider,13/03/2017,,,,,,,,,,,,,[]
10038982,KNOWLEDGEBRIEF LIMITED,Main provider,17/05/2017,,Good,22 August 2023,,"85 Great Portland Street, London, W1W 7LT",,,,,,,,[]
10038165,WMC TRAINING LTD,Main provider,17/05/2017,,Good,25 July 2022,,"Rombourne Centre, 28 Cathedral Road, Cardiff, CF11 9LJ",,,,,,,,[]
10034952,CROSBY MANAGEMENT TRAINING LTD T/A Crosby Management Training,Main provider,17/05/2017,,,,,,,,,,,,,[]
10034940,JUST IT TRAINING LIMITED,Main provider,13/03/2017,,Good,16 November 2021,,"2nd Floor, St Clare House, 30-33 Minories, London, EC3N 1DD",,,,,,,,[]
10034931,BRIGHTER BEGINNINGS DAY NURSERY LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10037213,CHAMELEON VOCATIONAL TRAINING LIMITED,Main provider,13/03/2017,,Good,16 June 2021,,"6c Glover Industrial Estate, Spire Road, Washington, NE37 3ES",,,,,,,,[]
10034037,THE EQUESTRIAN LEARNING ACADEMY LIMITED T/A The Equestrian Learning Academy,Main provider,20/02/2020,,,,,,,,,,,,,[]
10034416,CSR SCIENTIFIC TRAINING LIMITED,Main provider,13/03/2017,,Outstanding,18 March 2025,,"1b Mitre Court, 38 Lichfield Road, Sutton Coldfield, West Midlands, B74 2LZ",,,,,,,,[]
10032931,INTERTRAIN UK LTD.,Main provider,13/03/2017,,,,,,,,,,,,,[]
10032857,HARRIET ELLIS TRAINING SOLUTIONS LIMITED T/A Harriet Ellis Training and Recruitment Group,Main provider,13/03/2017,,,,,,,,,,,,,[]
10032396,ENCOMPASS CONSULTANCY LIMITED T/A Encompass Consultancy,Main provider,13/03/2017,,,,,,,,,,,,,[]
10034887,DEERE APPRENTICESHIPS LTD,Main provider,13/03/2017,,Good,19 March 2024,,"Hexgeave Hall, Upper Hexgeave, Newark, NG22 8LS",,,,,,,,[]
10033815,GREY SEAL ACADEMY LIMITED,Main provider,13/03/2017,,Good,19 July 2022,,"Oakhurst House, 57 Ashbourne Road, DERBY, Derbyshire, DE22 3FS",,,,,,,,[]
10033710,BRIGHT DIRECTION TRAINING LIMITED,Main provider,13/03/2017,,Good,19 March 2024,,"Acrefield House, Suite 3B, Exchange Street, Bolton, BL1 1RS",,,,,,,,[]
10031912,DEBUT TRAINING ACADEMY LIMITED,Main provider,13/03/2017,,Outstanding,25 June 2024,,"38 High Street, Wickford, Essex, SS12 9AZ",,,,,,,,[]
10031876,FIT UK TRAINING & EDUCATION LTD,Main provider,13/03/2017,,Good,17 August 2021,,"Ty COPA, Argyll Road, Llandudno, Conwy, LL30 1DF",,,,,,,,[]
10030926,FIRST INTUITION CAMBRIDGE LIMITED T/A First Intuition,Main provider,13/03/2017,,,,,,,,,,,,,[]
10030502,GROUP HORIZON LIMITED T/A Group Horizon,Main provider,13/03/2017,,,,,,,,,,,,,[]
10031028,GLAS BUSINESS SOLUTIONS LIMITED,Main provider,13/03/2017,,Good,20 July 2021,,"Unit 14, Business Development Centre, Main Avenue, Treforest Industrial Estate, Pontipridd, Mid Glamorgan, CF37 5UR",,,,,,,,[]
10030838,GTG TRAINING LIMITED,Main provider,13/03/2017,,Good,14 June 2022,,"1 Bearing Drive, Steelpark Business Park, Wolverhampton, WV11 3SZ",,,,,,,,[]
10028919,EXCEED TRAINING COMPANY LIMITED,Main provider,14/08/2020,,Outstanding,19 February 2024,,"13 Crown Street, Halifax, HX1 1TT",,,,,,,,[]
10026397,THE NVQ TRAINING CENTRE LIMITED,Main provider,13/03/2017,,Outstanding,3 October 2023,,"Hastingwood Industrial Park, Wood Lane, Erdington, Birmingham, B24 9QR",,,,,,,,[]
10026238,FASHION - ENTER LTD,Main provider,17/05/2017,,Good,20 October 2021,,"Unit 4 Crusader Estate, 167 Hermitage Road, Harringay, London, N4 1LZ",,,,,,,,[]
10020244,TRAINING ASSESSMENT & CONSULTANCY SERVICES LIMITED T/A TACS Ltd,Main provider,30/01/2020,,,,,,,,,,,,,[]
10013118,D.T.K. BUSINESS SERVICES LIMITED,Main provider,29/10/2020,,Requires Improvement,6 February 2024,,"3 Vicarage Road, London, E15 4HF",,,,,,,,[]
10023428,MEDIPRO LIMITED,Main provider,07/04/2020,,Good,27 February 2024,,"Viking House, Falcon Court, Preston Farm Business Park, Stockton-On-Tees, TS18 3TX",,,,,,,,[]
10005760,SOUTHAMPTON ENGINEERING TRAINING ASSOCIATION LIMITED (THE) T/A SETA,Main provider,13/03/2017,,,,,,,,,,,,,[]
10019464,BEST PRACTICE NETWORK LIMITED,Main provider,23/07/2020,,Good,12 December 2023,,"27-29 Newminster House, Baldwin Street, Bristol, BS1 1LT",,,,,,,,[]
10005064,PETA LIMITED T/A Peta Ltd,Main provider,13/03/2017,,,,,,,,,,,,,[]
10004440,M I T SKILLS LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10008173,UNIVERSITY COLLEGE OF ESTATE MANAGEMENT,Main provider,13/03/2017,,Good,9 November 2021,,"Horizons, 60 Queens Road, Reading, Berkshire, RG1 4BS",,,,,,,,[]
10003889,LESLIE FRANCES (HAIR FASHIONS) LIMITED T/A Leslie Frances Training,Main provider,13/03/2017,,,,,,,,,,,,,[]
10005422,REED BUSINESS SCHOOL LIMITED,Main provider,13/03/2017,,Good,9 August 2022,,"The Manor, Little Compton, Nr Moreton in Marsh, Gloucestershire, GL56 0RZ",,,,,,,,[]
10003252,CILEX LAW SCHOOL LIMITED T/A CILEx Law School,Main provider,13/03/2017,,,,,,,,,,,,,[]
10002697,GLOUCESTERSHIRE COUNTY COUNCIL T/A Adult Education in Gloucestershire,Main provider,13/03/2017,,,,,,,,,,,,,[]
10003456,JARVIS TRAINING MANAGEMENT LIMITED,Main provider,13/03/2017,,Requires Improvement,13 December 2022,,"23-25 Goodlass Road, Liverpool, Merseyside, L24 9HJ",,,,,,,,[]
10004935,OXFORD PROFESSIONAL EDUCATION GROUP LIMITED,Main provider,10/08/2020,,Good,13 February 2024,,"Summertown Pavilion, 18-24 Middle Way, Oxford, OX2 7LG",,,,,,,,[]
10004727,NORTH YORKSHIRE COUNTY COUNCIL,Main provider,28/02/2020,,,,,,,,,,,,,[]
10007793,UNIVERSITY OF SOUTH WALES/PRIFYSGOL DE CYMRU,Main provider,13/03/2017,,,,,,,,,,,,,[]
10007795,THE UNIVERSITY OF LEEDS T/A University of Leeds,Main provider,13/03/2017,,,,,,,,,,,,,[]
10007785,THE UNIVERSITY OF BRADFORD,Main provider,17/05/2017,,,,,,,,,,,,,[]
10007805,UNIVERSITY OF STRATHCLYDE,Main provider,26/06/2020,,Good,27 February 2024,,"Mccance Building, 16 Richmond Street, Glasgow, G1 1XQ",,,,,,,,[]
10007768,THE UNIVERSITY OF LANCASTER T/A Lancaster University,Main provider,13/03/2017,,,,,,,,,,,,,[]
10007141,UNIVERSITY OF CENTRAL LANCASHIRE,Main provider,13/03/2017,,,,,,,,,,,,,[]
10000291,ANGLIA RUSKIN UNIVERSITY HIGHER EDUCATION CORPORATION,Main provider,13/03/2017,,,,,,,,,,,,,[]
10007977,HEART OF WORCESTERSHIRE COLLEGE,Main provider,13/03/2017,,Requires Improvement,3 October 2023,,"Peakman Campus, Peakman Street, Redditch, Worcestershire, B98 8DW",,,,,,,,[]
10007802,THE UNIVERSITY OF READING T/A University of Reading,Main provider,13/03/2017,,,,,,,,,,,,,[]
10001467,CITY OF BRISTOL COLLEGE,Main provider,09/06/2017,,Good,17 January 2023,,"St George's Road, Anchor Road, Bristol, BS1 5UA",,,,,,,,[]
10041295,COLEG CAMBRIA,Main provider,13/03/2017,,Good,28 September 2021,,"Grove Park Road, Wrexham, Clwyd, LL12 7AB",,,,,,,,[]
10007166,UNIVERSITY OF WOLVERHAMPTON T/A University of Wolverhampton,Main provider,13/03/2017,,,,,,,,,,,,,[]
10030408,GOWER COLLEGE SWANSEA,Main provider,13/03/2017,,Good,5 October 2021,,"Unit 1-2, Jubilee Court, Fforestfach, Swansea, SA5 4HB",,,,,,,,[]
10007801,UNIVERSITY OF PLYMOUTH,Main provider,17/05/2017,,,,,"507 Rolle Building, University of Plymouth, Plymouth, Devon, PL4 8AA",,,,,,,,[]
10000812,BOSTON COLLEGE,Main provider,13/03/2017,,Good,5 December 2023,,"Rochford Campus, Skirbeck Road, Boston, Lincolnshire, PE21 6JF",,,,,,,,[]
10007147,UNIVERSITY OF HERTFORDSHIRE T/A University of Hertfordshire,Main provider,13/03/2017,,,,,,,,,,,,,[]
10004714,NORTH TYNESIDE METROPOLITAN BOROUGH COUNCIL T/A North Tyneside Adult Learning Service,Main provider,30/01/2018,,,,,,,,,,,,,[]
10007799,UNIVERSITY OF NEWCASTLE UPON TYNE T/A Newcastle University,Main provider,13/03/2017,,,,,,,,,,,,,[]
10007145,UNIVERSITY OF GLOUCESTERSHIRE,Main provider,13/03/2017,,Good,22 February 2022,,"The Park, The Park Campus, Cheltenham, Gloucestershire, GL50 2RH",,,,,,,,[]
10007161,TEESSIDE UNIVERSITY,Main provider,13/03/2017,,Outstanding,28 January 2025,,"Borough Road, Middlesbrough, TS1 3BA",,,,,,,,[]
10001585,CERT C.I.C.,Main provider,13/03/2017,,,,,,,,,,,,,[]
10001726,COVENTRY UNIVERSITY,Main provider,13/03/2017,,,,,"The National School of Education and Teaching, Coventry University, Whittlebury Park, Towcester, Northamptonshire, NN12 8WP",,,,,,,,[]
10004113,LOUGHBOROUGH UNIVERSITY,Main provider,13/03/2017,,,,,"Epinal Way, Loughborough, Epinal Way, LE11 3TU",,,,,,,,[]
10003678,KINGSTON UNIVERSITY,Main provider,13/03/2017,,Good,12 October 2021,,"River House, 53 - 57 High Street, Surbiton Road, Kingston upon Thames, Surrey, KT1 1LQ",,,,,,,,[]
10007796,THE UNIVERSITY OF LEICESTER T/A University of Leicester,Main provider,18/05/2022,,,,,,,,,,,,,[]
10007289,HEART OF YORKSHIRE EDUCATION GROUP,Main provider,17/05/2017,,Good,3 October 2023,,"Margaret Street, Wakefield, West Yorkshire, WF1 2DH",,,,,,,,[]
10063666,D & A TRAINING & ASSESSMENT LTD,Main provider,13/05/2022,,Requires Improvement,29 October 2024,,"Star Farm, Chippenham Road, Marshfield, Chippenham, SN14 8LH",,,,,,,,[]
10058314,FOUR CS MAT T/A FOUR CS MAT (Academy Trust),Main provider,29/04/2022,,,,,,,,,,,,,[]
10009085,NORTH HUMBERSIDE MOTOR TRADES GROUP TRAINING ASSOCIATION,Main provider,13/03/2017,,,,,,,,,,,,,[]
10001134,CAMPUS TRAINING LIMITED,Main provider,13/05/2022,,Good,26 June 2024,,"First Floor, Norfolk House, Norfolk Way, Uckfield, TN22 1EP",,,,,,,,[]
10022503,PROVQ LIMITED,Main provider,13/03/2017,,Good,30 April 2024,,"Unit 37, Atcham Business Park, Atcham, Shrewsbury, SY4 4UG",,,,,,,,[]
10008915,COMMON COUNCIL OF THE CITY OF LONDON T/A City of London Adult Community Learning,Main provider,13/03/2017,,,,,,,,,,,,,[]
10013122,SYSCO BUSINESS SKILLS ACADEMY LIMITED,Main provider,13/03/2017,,Good,9 July 2024,,"Threlfall Building, Trueman Street, Liverpool, L3 2BA",,,,,,,,[]
10012762,NORFOLK POLICE AND CRIME COMMISSIONER,Supporting provider,28/04/2022,,,,,,,,,,,,,[]
10007798,THE UNIVERSITY OF MANCHESTER T/A University of Manchester,Main provider,30/01/2018,,,,,,,,,,,,,[]
10030589,SUFFOLK POLICE AND CRIME COMMISSIONER,Supporting provider,28/04/2022,,,,,,,,,,,,,[]
10004930,OXFORD BROOKES UNIVERSITY,Main provider,13/03/2017,,,,,,,,,,,,,[]
10026899,NEWAY TRAINING SOLUTIONS LIMITED,Supporting provider,23/10/2019,,,,,,,,,,,,,[]
10027269,WORKFORCE TRAINING & DEVELOPMENT LTD,Main provider,17/05/2017,,Good,29 September 2021,,"Welford Grange Farm, Naseby Road, Welford, Northampton, NN6 6HZ",,,,,,,,[]
10000055,ABINGDON AND WITNEY COLLEGE,Main provider,13/03/2017,,Good,30 April 2024,,"Wootton Road, Abingdon, Oxfordshire, OX14 1GG",,,,,,,,[]
10025700,VISION TRAINING (NORTH EAST) LIMITED T/A Vision Training,Main provider,13/03/2017,,,,,,,,,,,,,[]
10007339,WARRINGTON & VALE ROYAL COLLEGE,Main provider,13/03/2017,,,,,,,,,,,,,[]
10018277,FITCH LEARNING LIMITED T/A FitchLearning,Main provider,17/05/2017,,,,,,,,,,,,,[]
10007155,UNIVERSITY OF PORTSMOUTH,Main provider,13/03/2017,,,,,"St. George's Building, 141 High Street, Portsmouth, Hampshire, PO1 2HY",,,,,,,,[]
10020604,LRTT LIMITED,Main provider,13/03/2017,,Good,2 November 2021,,"K4 Cotswold Airport Kemble, Cirencester, Gloucestershire, GL7 6BA",,,,,,,,[]
10007164,"UNIVERSITY OF THE WEST OF ENGLAND, BRISTOL T/A UWE Bristol",Main provider,13/03/2017,,,,,,,,,,,,,[]
10008699,YORKSHIRE COLLEGE OF BEAUTY LIMITED,Main provider,17/05/2017,,Good,14 January 2025,,"Regency House, Kirk Lane, Yeadon, Leeds, LS19 7EP",,,,,,,,[]
10007156,"UNIVERSITY OF SALFORD, THE T/A The University of Salford",Main provider,13/03/2017,,,,,,,,,,,,,[]
10021650,GREENDALE LIMITED T/A ECTA,Main provider,17/05/2017,,,,,,,,,,,,,[]
10022689,"THE INSTITUTE OF REVENUES, RATING AND VALUATION",Main provider,30/01/2018,,Good,7 December 2022,,"167-169 Great Portland Street, 5th Floor, London, W1W 5PF",,,,,,,,[]
10003206,HUMBERSIDE ENGINEERING TRAINING ASSOCIATION LIMITED,Main provider,13/03/2017,,Good,5 December 2023,,"27-31 Dansom Lane South, Hull, HU8 7LA",,,,,,,,[]
10007722,YORKSHIRE TRAINING PARTNERSHIP LIMITED,Main provider,13/03/2017,,Requires Improvement,11 June 2024,,"Unit 1, Enterprise Court, Rotherham, South Yorkshire, S63 5DB",,,,,,,,[]
10010335,FIREBRAND TRAINING LIMITED,Main provider,13/03/2017,,Good,13 February 2024,,"Firebrand Training Centre, Wyboston Lakes, Great North Road, Wyboston, Bedford, MK44 3AL",,,,,,,,[]
10024015,CAPELLA ASSOCIATES LTD,Main provider,17/05/2017,,Good,8 November 2022,,"Process Management International, Villiers Court, Meriden Business Park, Millisons Wood, Coventry, CV5 9RN",,,,,,,,[]
10026843,ELIESHA TRAINING LIMITED,Main provider,17/05/2017,,Good,1 October 2024,,"Newcastle House, Albany Court, Newcastle Business Park, Newcastle Upon Tyne, NE4 7YB",,,,,,,,[]
10007417,WEST HERTS COLLEGE,Main provider,13/03/2017,,Good,23 April 2024,,"Watford Campus, Hempstead Road, Watford, Hertfordshire, WD17 3EZ",,,,,,,,[]
10007159,UNIVERSITY OF SUNDERLAND,Main provider,13/03/2017,,,,,,,,,,,,,[]
10022788,THE CHILD CARE COMPANY (OLD WINDSOR) LIMITED T/A The Childcare Company,Main provider,13/03/2017,,,,,,,,,,,,,[]
10010513,TRADE SKILLS4U LTD,Main provider,14/08/2020,,Good,1 August 2023,,"Mitre Court, Fleming Way, Crawley, RH10 9JY",,,,,,,,[]
10007773,THE OPEN UNIVERSITY,Main provider,13/03/2017,,Good,11 March 2025,,"Walton Hall, Milton Keynes, Buckinghamshire, MK7 6AA",,,,,,,,[]
10011023,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,Supporting provider,13/03/2017,,,,,,,,,,,,,[]
10016375,PAUL HURT T/A P & R Hurt Education Training,Supporting provider,28/03/2017,,,,,,,,,,,,,[]
10007424,THE WEST MIDLANDS CREATIVE ALLIANCE LIMITED,Main provider,13/03/2017,,Good,6 November 2019,,"LG01/LG02, The Custard Factory, Gibb Street, Birmingham, B9 4AT",,,,,,,,[]
10018916,IMPACT FUTURES TRAINING LIMITED T/A Impact Futures,Main provider,13/03/2017,,,,,,,,,,,,,[]
10012442,NISHKAM CIVIC ASSOCIATION T/A Nishkam Centre,Main provider,08/01/2021,,,,,,,,,,,,,[]
10020905,EAST LANCASHIRE CHAMBER OF COMMERCE AND INDUSTRY T/A CHAMBER BUSINESS TRAINING,Supporting provider,28/02/2020,,,,,,,,,,,,,[]
10026620,HYBRID TECHNICAL SERVICES LIMITED,Main provider,13/03/2017,,Good,4 March 2024,,"Unit 3 Box Works, Heysham Road, BOOTLE, MERSEYSIDE, L30 6UR",,,,,,,,[]
10018297,NORTON WEBB LIMITED,Main provider,30/01/2020,,Good,7 June 2022,,"Kingswood House, 80, Richardshaw Lane, Stanningley, Pudsey, West Yorkshire, LS28 6BN",,,,,,,,[]
10021068,FIRST AVENUE TRAINING LIMITED T/A First Avenue Training,Main provider,14/08/2020,,,,,,,,,,,,,[]
10023829,GLOBAL SKILLS TRAINING LTD,Main provider,13/03/2017,,Requires Improvement,30 November 2022,,"Old Acton Library, 1st Floor, High Street, London, W3 6NA",,,,,,,,[]
10023085,DOVE NEST MANAGEMENT TRAINING AND DEVELOPMENT LIMITED T/A Dove Nest Group,Main provider,30/01/2018,,,,,,,,,,,,,[]
10009995,BREEDON HOUSE NURSERIES LIMITED,Supporting provider,13/03/2017,,,,,,,,,,,,,[]
10008155,CENTRAL YOUNG MEN'S CHRISTIAN ASSOCIATION,Main provider,30/01/2020,,Good,4 December 2023,,"112 Great Russell Street, London, WC1B 3NQ",,,,,,,,[]
10007713,YORK ST JOHN UNIVERSITY,Main provider,13/03/2017,,Good,12 March 2024,,"Lord Mayor's Walk, York, North Yorkshire, YO31 7EX",,,,,,,,[]
10007392,WESSEX TRAINING & ASSESSMENT LTD T/A Wessex Training & Assessment,Supporting provider,23/10/2019,,,,,,,,,,,,,[]
10007431,WEST SUFFOLK COLLEGE,Main provider,13/03/2017,,Outstanding,12 November 2024,,"Out Risbygate, Bury St Edmunds, Suffolk, IP33 3RL",,,,,,,,[]
10007167,UNIVERSITY OF YORK,Main provider,16/04/2018,,,,,,,,,,,,,[]
10014001,UNIVERSITY OF SUFFOLK T/A University of Suffolk,Main provider,13/03/2017,,,,,,,,,,,,,[]
10019736,UNIQUE TRAINING SOLUTIONS LIMITED T/A Unique Training Solutions Ltd,Main provider,17/05/2017,,,,,,,,,,,,,[]
10007659,W S TRAINING LTD.,Main provider,13/07/2017,,,,,,,,,,,,,[]
10007455,THE WKCIC GROUP T/A Capital City College Group,Main provider,13/03/2017,,,,,,,,,,,,,[]
10007788,UNIVERSITY OF CAMBRIDGE T/A University of Cambridge,Main provider,30/01/2018,,,,,,,,,,,,,[]
10007851,UNIVERSITY OF DERBY,Main provider,13/03/2017,,,,,"Kedleston Road, Kedleston Road, Derby, Derbyshire, DE22 1GB",,,,,,,,[]
10007163,THE UNIVERSITY OF WARWICK T/A University of Warwick,Main provider,13/03/2017,,,,,,,,,,,,,[]
10007789,THE UNIVERSITY OF EAST ANGLIA T/A University of East Anglia,Main provider,13/03/2017,,,,,,,,,,,,,[]
10007842,THE UNIVERSITY OF CUMBRIA,Main provider,13/03/2017,,,,,,,,,,,,,[]
10007850,THE UNIVERSITY OF BATH T/A University of Bath,Main provider,13/03/2017,,,,,,,,,,,,,[]
10007916,THE COLLEGE OF WEST ANGLIA,Main provider,13/03/2017,,,,,,,,,,,,,[]
10007791,THE UNIVERSITY OF ESSEX,Main provider,13/03/2017,,,,,,,,,,,,,[]
10023042,THE SKILLS CENTRE LONDON LIMITED,Main provider,17/05/2017,,,,,,,,,,,,,[]
10006349,STOKE ON TRENT COLLEGE,Main provider,13/03/2017,,,,,,,,,,,,,[]
10018942,STEADFAST TRAINING LTD T/A Steadfast Training,Main provider,13/03/2017,,,,,,,,,,,,,[]
10027655,STARTING OFF LIMITED T/A Starting Off,Main provider,13/03/2017,,,,,,,,,,,,,[]
10021018,QDOS TRAINING LIMITED,Main provider,30/01/2018,,,,,,,,,,,,,[]
10010626,PUFFINS TRAINING LIMITED,Supporting provider,30/01/2018,,,,,,,,,,,,,[]
10028012,NORTH STAFFORDSHIRE ENGINEERING GROUP TRAINING ASSOCIATION LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10024075,NORTH WEST ANGLIA NHS FOUNDATION TRUST,Supporting provider,13/03/2017,,,,,,,,,,,,,[]
10004355,MIDLAND GROUP TRAINING SERVICES LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10013225,HALIFAX OPPORTUNITIES TRUST,Main provider,13/03/2017,,,,,,,,,,,,,[]
10007823,EDGE HILL UNIVERSITY,Main provider,17/05/2017,,,,,,,,,,,,,[]
10020883,EASTWOOD PARK LIMITED,Supporting provider,20/12/2019,,,,,,,,,,,,,[]
10024862,DIRECT TRAINING 2 CARE LIMITED,Supporting provider,31/03/2020,,,,,,,,,,,,,[]
10027599,FLOORTRAIN (GB) LIMITED,Main provider,30/01/2020,,,,,,,,,,,,,[]
10025961,CQM TRAINING AND CONSULTANCY LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10024320,CHRYSOS H.R. SOLUTIONS LIMITED,Main provider,30/01/2020,,,,,,,,,,,,,[]
10007817,CHICHESTER COLLEGE GROUP,Main provider,13/03/2017,,,,,,,,,,,,,[]
10063386,CHESHIRE POLICE AND CRIME COMMISSIONER,Supporting provider,30/07/2019,,,,,,,,,,,,,[]
10000473,AYLESBURY COLLEGE T/A Buckinghamshire College Group,Main provider,13/03/2017,,,,,,,,,,,,,[]
